"","date","block","number","species","count","percent_cover","colour","timediff"
"2547",2019-07-18,"A",15,"lscut",0,NA,"warm",13.8154761904762
"2548",2019-07-18,"A",16,"lscut",0,NA,"ambient",13.8154761904762
"2549",2019-07-18,"B",1,"lscut",0,NA,"warm",13.8154761904762
"2550",2019-07-18,"B",2,"lscut",0,NA,"warm",13.8154761904762
"2551",2019-07-18,"B",3,"lscut",0,NA,"ambient",13.8154761904762
"2552",2019-07-18,"B",4,"lscut",0,NA,"ambient",13.8154761904762
"2553",2019-07-18,"B",5,"lscut",0,NA,"ambient",13.8154761904762
"2554",2019-07-18,"B",6,"lscut",0,NA,"warm",13.8154761904762
"2555",2019-07-18,"B",7,"lscut",0,NA,"warm",13.8154761904762
"2556",2019-07-18,"B",8,"lscut",0,NA,"warm",13.8154761904762
"2557",2019-07-18,"B",9,"lscut",0,NA,"ambient",13.8154761904762
"2558",2019-07-18,"B",10,"lscut",0,NA,"warm",13.8154761904762
"2559",2019-07-18,"B",11,"lscut",0,NA,"ambient",13.8154761904762
"2560",2019-07-18,"B",12,"lscut",0,NA,"warm",13.8154761904762
"2561",2019-07-18,"B",13,"lscut",0,NA,"ambient",13.8154761904762
"2562",2019-07-18,"B",14,"lscut",0,NA,"warm",13.8154761904762
"2563",2019-07-18,"B",15,"lscut",0,NA,"ambient",13.8154761904762
"2564",2019-07-18,"B",16,"lscut",0,NA,"warm",13.8154761904762
"2565",2019-07-18,"C",1,"lscut",0,NA,"warm",13.8154761904762
"2566",2019-07-18,"C",2,"lscut",0,NA,"ambient",13.8154761904762
"2567",2019-07-18,"C",3,"lscut",0,NA,"ambient",13.8154761904762
"2568",2019-07-18,"C",4,"lscut",0,NA,"warm",13.8154761904762
"2569",2019-07-18,"C",5,"lscut",0,NA,"ambient",13.8154761904762
"2570",2019-07-18,"C",6,"lscut",0,NA,"warm",13.8154761904762
"2571",2019-07-18,"C",7,"lscut",0,NA,"warm",13.8154761904762
"2572",2019-07-18,"C",8,"lscut",0,NA,"warm",13.8154761904762
"2573",2019-07-18,"C",9,"lscut",0,NA,"ambient",13.8154761904762
"2574",2019-07-18,"C",10,"lscut",0,NA,"warm",13.8154761904762
"2575",2019-07-18,"C",11,"lscut",0,NA,"warm",13.8154761904762
"2576",2019-07-18,"C",12,"lscut",0,NA,"warm",13.8154761904762
"2577",2019-07-18,"C",13,"lscut",0,NA,"ambient",13.8154761904762
"2578",2019-07-18,"C",14,"lscut",0,NA,"ambient",13.8154761904762
"2579",2019-07-18,"C",15,"lscut",0,NA,"ambient",13.8154761904762
"2580",2019-07-18,"C",16,"lscut",0,NA,"ambient",13.8154761904762
"2581",2019-07-18,"D",1,"lscut",0,NA,"ambient",13.8154761904762
"2582",2019-07-18,"D",2,"lscut",0,NA,"ambient",13.8154761904762
"2583",2019-07-18,"D",3,"lscut",0,NA,"warm",13.8154761904762
"2584",2019-07-18,"D",4,"lscut",0,NA,"ambient",13.8154761904762
"2585",2019-07-18,"D",5,"lscut",0,NA,"ambient",13.8154761904762
"2586",2019-07-18,"D",6,"lscut",0,NA,"ambient",13.8154761904762
"2587",2019-07-18,"D",7,"lscut",0,NA,"warm",13.8154761904762
"2588",2019-07-18,"D",8,"lscut",0,NA,"warm",13.8154761904762
"2589",2019-07-18,"D",9,"lscut",0,NA,"warm",13.8154761904762
"2590",2019-07-18,"D",10,"lscut",0,NA,"ambient",13.8154761904762
"2591",2019-07-18,"D",11,"lscut",0,NA,"ambient",13.8154761904762
"2592",2019-07-18,"D",12,"lscut",0,NA,"warm",13.8154761904762
"2593",2019-07-18,"D",13,"lscut",0,NA,"ambient",13.8154761904762
"2594",2019-07-18,"D",14,"lscut",0,NA,"warm",13.8154761904762
"2595",2019-07-18,"D",15,"lscut",0,NA,"warm",13.8154761904762
"2596",2019-07-18,"D",16,"lscut",0,NA,"warm",13.8154761904762
"2597",2019-07-18,"E",1,"lscut",0,NA,"warm",13.8154761904762
"2598",2019-07-18,"E",2,"lscut",0,NA,"ambient",13.8154761904762
"2599",2019-07-18,"E",3,"lscut",0,NA,"warm",13.8154761904762
"2600",2019-07-18,"E",4,"lscut",0,NA,"warm",13.8154761904762
"2601",2019-07-18,"E",5,"lscut",0,NA,"ambient",13.8154761904762
"2602",2019-07-18,"E",6,"lscut",0,NA,"warm",13.8154761904762
"2603",2019-07-18,"E",7,"lscut",0,NA,"warm",13.8154761904762
"2604",2019-07-18,"E",8,"lscut",0,NA,"ambient",13.8154761904762
"2605",2019-07-18,"E",9,"lscut",0,NA,"ambient",13.8154761904762
"2606",2019-07-18,"E",10,"lscut",0,NA,"ambient",13.8154761904762
"2607",2019-07-18,"E",11,"lscut",0,NA,"warm",13.8154761904762
"2608",2019-07-18,"E",12,"lscut",0,NA,"ambient",13.8154761904762
"2609",2019-07-18,"E",13,"lscut",0,NA,"ambient",13.8154761904762
"2610",2019-07-18,"E",14,"lscut",0,NA,"ambient",13.8154761904762
"2611",2019-07-18,"E",15,"lscut",0,NA,"warm",13.8154761904762
"2612",2019-07-18,"E",16,"lscut",0,NA,"warm",13.8154761904762
"2613",2019-07-18,"F",1,"lscut",0,NA,"warm",13.8154761904762
"2614",2019-07-18,"F",2,"lscut",0,NA,"warm",13.8154761904762
"2615",2019-07-18,"F",3,"lscut",0,NA,"ambient",13.8154761904762
"2616",2019-07-18,"F",4,"lscut",0,NA,"ambient",13.8154761904762
"2617",2019-07-18,"F",5,"lscut",0,NA,"warm",13.8154761904762
"2618",2019-07-18,"F",6,"lscut",0,NA,"warm",13.8154761904762
"2619",2019-07-18,"F",7,"lscut",0,NA,"ambient",13.8154761904762
"2620",2019-07-18,"F",8,"lscut",0,NA,"warm",13.8154761904762
"2621",2019-07-18,"F",9,"lscut",0,NA,"ambient",13.8154761904762
"2622",2019-07-18,"F",10,"lscut",0,NA,"warm",13.8154761904762
"2623",2019-07-18,"F",11,"lscut",0,NA,"ambient",13.8154761904762
"2624",2019-07-18,"F",12,"lscut",0,NA,"ambient",13.8154761904762
"2625",2019-07-18,"F",13,"lscut",0,NA,"warm",13.8154761904762
"2626",2019-07-18,"F",14,"lscut",0,NA,"ambient",13.8154761904762
"2627",2019-07-18,"F",15,"lscut",0,NA,"ambient",13.8154761904762
"2628",2019-07-18,"F",16,"lscut",0,NA,"warm",13.8154761904762
"2629",2019-07-18,"A",1,"mytilus",0,NA,"warm",13.8154761904762
"2630",2019-07-18,"A",2,"mytilus",0,NA,"warm",13.8154761904762
"2631",2019-07-18,"A",3,"mytilus",0,NA,"ambient",13.8154761904762
"2632",2019-07-18,"A",4,"mytilus",1,NA,"warm",13.8154761904762
"2633",2019-07-18,"A",5,"mytilus",0,NA,"warm",13.8154761904762
"2634",2019-07-18,"A",6,"mytilus",0,NA,"warm",13.8154761904762
"2635",2019-07-18,"A",7,"mytilus",0,NA,"ambient",13.8154761904762
"2636",2019-07-18,"A",8,"mytilus",0,NA,"ambient",13.8154761904762
"2637",2019-07-18,"A",9,"mytilus",0,NA,"ambient",13.8154761904762
"2638",2019-07-18,"A",10,"mytilus",0,NA,"warm",13.8154761904762
"2639",2019-07-18,"A",11,"mytilus",0,NA,"ambient",13.8154761904762
"2640",2019-07-18,"A",12,"mytilus",0,NA,"ambient",13.8154761904762
"2641",2019-07-18,"A",13,"mytilus",0,NA,"ambient",13.8154761904762
"2642",2019-07-18,"A",14,"mytilus",0,NA,"warm",13.8154761904762
"2643",2019-07-18,"A",15,"mytilus",0,NA,"warm",13.8154761904762
"2644",2019-07-18,"A",16,"mytilus",0,NA,"ambient",13.8154761904762
"2645",2019-07-18,"B",1,"mytilus",0,NA,"warm",13.8154761904762
"2646",2019-07-18,"B",2,"mytilus",0,NA,"warm",13.8154761904762
"2647",2019-07-18,"B",3,"mytilus",0,NA,"ambient",13.8154761904762
"2648",2019-07-18,"B",4,"mytilus",0,NA,"ambient",13.8154761904762
"2649",2019-07-18,"B",5,"mytilus",0,NA,"ambient",13.8154761904762
"2650",2019-07-18,"B",6,"mytilus",0,NA,"warm",13.8154761904762
"2651",2019-07-18,"B",7,"mytilus",0,NA,"warm",13.8154761904762
"2652",2019-07-18,"B",8,"mytilus",0,NA,"warm",13.8154761904762
"2653",2019-07-18,"B",9,"mytilus",0,NA,"ambient",13.8154761904762
"2654",2019-07-18,"B",10,"mytilus",0,NA,"warm",13.8154761904762
"2655",2019-07-18,"B",11,"mytilus",0,NA,"ambient",13.8154761904762
"2656",2019-07-18,"B",12,"mytilus",0,NA,"warm",13.8154761904762
"2657",2019-07-18,"B",13,"mytilus",0,NA,"ambient",13.8154761904762
"2658",2019-07-18,"B",14,"mytilus",0,NA,"warm",13.8154761904762
"2659",2019-07-18,"B",15,"mytilus",0,NA,"ambient",13.8154761904762
"2660",2019-07-18,"B",16,"mytilus",0,NA,"warm",13.8154761904762
"2661",2019-07-18,"C",1,"mytilus",0,NA,"warm",13.8154761904762
"2662",2019-07-18,"C",2,"mytilus",0,NA,"ambient",13.8154761904762
"2663",2019-07-18,"C",3,"mytilus",0,NA,"ambient",13.8154761904762
"2664",2019-07-18,"C",4,"mytilus",0,NA,"warm",13.8154761904762
"2665",2019-07-18,"C",5,"mytilus",0,NA,"ambient",13.8154761904762
"2666",2019-07-18,"C",6,"mytilus",0,NA,"warm",13.8154761904762
"2667",2019-07-18,"C",7,"mytilus",0,NA,"warm",13.8154761904762
"2668",2019-07-18,"C",8,"mytilus",0,NA,"warm",13.8154761904762
"2669",2019-07-18,"C",9,"mytilus",0,NA,"ambient",13.8154761904762
"2670",2019-07-18,"C",10,"mytilus",0,NA,"warm",13.8154761904762
"2671",2019-07-18,"C",11,"mytilus",0,NA,"warm",13.8154761904762
"2672",2019-07-18,"C",12,"mytilus",0,NA,"warm",13.8154761904762
"2673",2019-07-18,"C",13,"mytilus",0,NA,"ambient",13.8154761904762
"2674",2019-07-18,"C",14,"mytilus",0,NA,"ambient",13.8154761904762
"2675",2019-07-18,"C",15,"mytilus",0,NA,"ambient",13.8154761904762
"2676",2019-07-18,"C",16,"mytilus",0,NA,"ambient",13.8154761904762
"2677",2019-07-18,"D",1,"mytilus",0,NA,"ambient",13.8154761904762
"2678",2019-07-18,"D",2,"mytilus",0,NA,"ambient",13.8154761904762
"2679",2019-07-18,"D",3,"mytilus",0,NA,"warm",13.8154761904762
"2680",2019-07-18,"D",4,"mytilus",0,NA,"ambient",13.8154761904762
"2681",2019-07-18,"D",5,"mytilus",0,NA,"ambient",13.8154761904762
"2682",2019-07-18,"D",6,"mytilus",0,NA,"ambient",13.8154761904762
"2683",2019-07-18,"D",7,"mytilus",0,NA,"warm",13.8154761904762
"2684",2019-07-18,"D",8,"mytilus",0,NA,"warm",13.8154761904762
"2685",2019-07-18,"D",9,"mytilus",1,NA,"warm",13.8154761904762
"2686",2019-07-18,"D",10,"mytilus",0,NA,"ambient",13.8154761904762
"2687",2019-07-18,"D",11,"mytilus",0,NA,"ambient",13.8154761904762
"2688",2019-07-18,"D",12,"mytilus",0,NA,"warm",13.8154761904762
"2689",2019-07-18,"D",13,"mytilus",0,NA,"ambient",13.8154761904762
"2690",2019-07-18,"D",14,"mytilus",0,NA,"warm",13.8154761904762
"2691",2019-07-18,"D",15,"mytilus",0,NA,"warm",13.8154761904762
"2692",2019-07-18,"D",16,"mytilus",0,NA,"warm",13.8154761904762
"2693",2019-07-18,"E",1,"mytilus",0,NA,"warm",13.8154761904762
"2694",2019-07-18,"E",2,"mytilus",0,NA,"ambient",13.8154761904762
"2695",2019-07-18,"E",3,"mytilus",0,NA,"warm",13.8154761904762
"2696",2019-07-18,"E",4,"mytilus",0,NA,"warm",13.8154761904762
"2697",2019-07-18,"E",5,"mytilus",0,NA,"ambient",13.8154761904762
"2698",2019-07-18,"E",6,"mytilus",0,NA,"warm",13.8154761904762
"2699",2019-07-18,"E",7,"mytilus",0,NA,"warm",13.8154761904762
"2700",2019-07-18,"E",8,"mytilus",0,NA,"ambient",13.8154761904762
"2701",2019-07-18,"E",9,"mytilus",0,NA,"ambient",13.8154761904762
"2702",2019-07-18,"E",10,"mytilus",0,NA,"ambient",13.8154761904762
"2703",2019-07-18,"E",11,"mytilus",0,NA,"warm",13.8154761904762
"2704",2019-07-18,"E",12,"mytilus",1,NA,"ambient",13.8154761904762
"2705",2019-07-18,"E",13,"mytilus",0,NA,"ambient",13.8154761904762
"2706",2019-07-18,"E",14,"mytilus",0,NA,"ambient",13.8154761904762
"2707",2019-07-18,"E",15,"mytilus",0,NA,"warm",13.8154761904762
"2708",2019-07-18,"E",16,"mytilus",0,NA,"warm",13.8154761904762
"2709",2019-07-18,"F",1,"mytilus",0,NA,"warm",13.8154761904762
"2710",2019-07-18,"F",2,"mytilus",0,NA,"warm",13.8154761904762
"2711",2019-07-18,"F",3,"mytilus",0,NA,"ambient",13.8154761904762
"2712",2019-07-18,"F",4,"mytilus",0,NA,"ambient",13.8154761904762
"2713",2019-07-18,"F",5,"mytilus",0,NA,"warm",13.8154761904762
"2714",2019-07-18,"F",6,"mytilus",0,NA,"warm",13.8154761904762
"2715",2019-07-18,"F",7,"mytilus",0,NA,"ambient",13.8154761904762
"2716",2019-07-18,"F",8,"mytilus",1,NA,"warm",13.8154761904762
"2717",2019-07-18,"F",9,"mytilus",0,NA,"ambient",13.8154761904762
"2718",2019-07-18,"F",10,"mytilus",0,NA,"warm",13.8154761904762
"2719",2019-07-18,"F",11,"mytilus",0,NA,"ambient",13.8154761904762
"2720",2019-07-18,"F",12,"mytilus",0,NA,"ambient",13.8154761904762
"2721",2019-07-18,"F",13,"mytilus",0,NA,"warm",13.8154761904762
"2722",2019-07-18,"F",14,"mytilus",0,NA,"ambient",13.8154761904762
"2723",2019-07-18,"F",15,"mytilus",0,NA,"ambient",13.8154761904762
"2724",2019-07-18,"F",16,"mytilus",0,NA,"warm",13.8154761904762
"2725",2019-07-31,"A",1,"balanus",1,NA,"warm",15.672619047619
"2726",2019-07-31,"A",2,"balanus",9,NA,"warm",15.672619047619
"2727",2019-07-31,"A",3,"balanus",0,NA,"ambient",15.672619047619
"2728",2019-07-31,"A",4,"balanus",4,NA,"warm",15.672619047619
"2729",2019-07-31,"A",5,"balanus",2,NA,"warm",15.672619047619
"2730",2019-07-31,"A",6,"balanus",1,NA,"warm",15.672619047619
"2731",2019-07-31,"A",7,"balanus",10,NA,"ambient",15.672619047619
"2732",2019-07-31,"A",8,"balanus",6,NA,"ambient",15.672619047619
"2733",2019-07-31,"A",9,"balanus",7,NA,"ambient",15.672619047619
"2734",2019-07-31,"A",10,"balanus",6,NA,"warm",15.672619047619
"2735",2019-07-31,"A",11,"balanus",32,NA,"ambient",15.672619047619
"2736",2019-07-31,"A",12,"balanus",23,NA,"ambient",15.672619047619
"2737",2019-07-31,"A",13,"balanus",5,NA,"ambient",15.672619047619
"2738",2019-07-31,"A",14,"balanus",2,NA,"warm",15.672619047619
"2739",2019-07-31,"A",15,"balanus",0,NA,"warm",15.672619047619
"2740",2019-07-31,"A",16,"balanus",7,NA,"ambient",15.672619047619
"2741",2019-07-31,"B",1,"balanus",0,NA,"warm",15.672619047619
"2742",2019-07-31,"B",2,"balanus",8,NA,"warm",15.672619047619
"2743",2019-07-31,"B",3,"balanus",50,NA,"ambient",15.672619047619
"2744",2019-07-31,"B",4,"balanus",79,NA,"ambient",15.672619047619
"2745",2019-07-31,"B",5,"balanus",2,NA,"ambient",15.672619047619
"2746",2019-07-31,"B",6,"balanus",2,NA,"warm",15.672619047619
"2747",2019-07-31,"B",7,"balanus",0,NA,"warm",15.672619047619
"2748",2019-07-31,"B",8,"balanus",1,NA,"warm",15.672619047619
"2749",2019-07-31,"B",9,"balanus",5,NA,"ambient",15.672619047619
"2750",2019-07-31,"B",10,"balanus",0,NA,"warm",15.672619047619
"2751",2019-07-31,"B",11,"balanus",88,NA,"ambient",15.672619047619
"2752",2019-07-31,"B",12,"balanus",1,NA,"warm",15.672619047619
"2753",2019-07-31,"B",13,"balanus",0,NA,"ambient",15.672619047619
"2754",2019-07-31,"B",14,"balanus",0,NA,"warm",15.672619047619
"2755",2019-07-31,"B",15,"balanus",42,NA,"ambient",15.672619047619
"2756",2019-07-31,"B",16,"balanus",1,NA,"warm",15.672619047619
"2757",2019-07-31,"C",1,"balanus",0,NA,"warm",15.672619047619
"2758",2019-07-31,"C",2,"balanus",5,NA,"ambient",15.672619047619
"2759",2019-07-31,"C",3,"balanus",14,NA,"ambient",15.672619047619
"2760",2019-07-31,"C",4,"balanus",0,NA,"warm",15.672619047619
"2761",2019-07-31,"C",5,"balanus",58,NA,"ambient",15.672619047619
"2762",2019-07-31,"C",6,"balanus",0,NA,"warm",15.672619047619
"2763",2019-07-31,"C",7,"balanus",0,NA,"warm",15.672619047619
"2764",2019-07-31,"C",8,"balanus",0,NA,"warm",15.672619047619
"2765",2019-07-31,"C",9,"balanus",21,NA,"ambient",15.672619047619
"2766",2019-07-31,"C",10,"balanus",1,NA,"warm",15.672619047619
"2767",2019-07-31,"C",11,"balanus",6,NA,"warm",15.672619047619
"2768",2019-07-31,"C",12,"balanus",4,NA,"warm",15.672619047619
"2769",2019-07-31,"C",13,"balanus",73,NA,"ambient",15.672619047619
"2770",2019-07-31,"C",14,"balanus",16,NA,"ambient",15.672619047619
"2771",2019-07-31,"C",15,"balanus",0,NA,"ambient",15.672619047619
"2772",2019-07-31,"C",16,"balanus",63,NA,"ambient",15.672619047619
"2773",2019-07-31,"D",1,"balanus",9,NA,"ambient",15.672619047619
"2774",2019-07-31,"D",2,"balanus",25,NA,"ambient",15.672619047619
"2775",2019-07-31,"D",3,"balanus",2,NA,"warm",15.672619047619
"2776",2019-07-31,"D",4,"balanus",10,NA,"ambient",15.672619047619
"2777",2019-07-31,"D",5,"balanus",35,NA,"ambient",15.672619047619
"2778",2019-07-31,"D",6,"balanus",6,NA,"ambient",15.672619047619
"2779",2019-07-31,"D",7,"balanus",0,NA,"warm",15.672619047619
"2780",2019-07-31,"D",8,"balanus",4,NA,"warm",15.672619047619
"2781",2019-07-31,"D",9,"balanus",0,NA,"warm",15.672619047619
"2782",2019-07-31,"D",10,"balanus",16,NA,"ambient",15.672619047619
"2783",2019-07-31,"D",11,"balanus",12,NA,"ambient",15.672619047619
"2784",2019-07-31,"D",12,"balanus",0,NA,"warm",15.672619047619
"2785",2019-07-31,"D",13,"balanus",6,NA,"ambient",15.672619047619
"2786",2019-07-31,"D",14,"balanus",0,NA,"warm",15.672619047619
"2787",2019-07-31,"D",15,"balanus",3,NA,"warm",15.672619047619
"2788",2019-07-31,"D",16,"balanus",0,NA,"warm",15.672619047619
"2789",2019-07-31,"E",1,"balanus",0,NA,"warm",15.672619047619
"2790",2019-07-31,"E",2,"balanus",90,NA,"ambient",15.672619047619
"2791",2019-07-31,"E",3,"balanus",0,NA,"warm",15.672619047619
"2792",2019-07-31,"E",4,"balanus",2,NA,"warm",15.672619047619
"2793",2019-07-31,"E",5,"balanus",140,NA,"ambient",15.672619047619
"2794",2019-07-31,"E",6,"balanus",7,NA,"warm",15.672619047619
"2795",2019-07-31,"E",7,"balanus",0,NA,"warm",15.672619047619
"2796",2019-07-31,"E",8,"balanus",10,NA,"ambient",15.672619047619
"2797",2019-07-31,"E",9,"balanus",98,NA,"ambient",15.672619047619
"2798",2019-07-31,"E",10,"balanus",87,NA,"ambient",15.672619047619
"2799",2019-07-31,"E",11,"balanus",2,NA,"warm",15.672619047619
"2800",2019-07-31,"E",12,"balanus",71,NA,"ambient",15.672619047619
"2801",2019-07-31,"E",13,"balanus",85,NA,"ambient",15.672619047619
"2802",2019-07-31,"E",14,"balanus",51,NA,"ambient",15.672619047619
"2803",2019-07-31,"E",15,"balanus",0,NA,"warm",15.672619047619
"2804",2019-07-31,"E",16,"balanus",0,NA,"warm",15.672619047619
"2805",2019-07-31,"F",1,"balanus",0,NA,"warm",15.672619047619
"2806",2019-07-31,"F",2,"balanus",21,NA,"warm",15.672619047619
"2807",2019-07-31,"F",3,"balanus",6,NA,"ambient",15.672619047619
"2808",2019-07-31,"F",4,"balanus",34,NA,"ambient",15.672619047619
"2809",2019-07-31,"F",5,"balanus",30,NA,"warm",15.672619047619
"2810",2019-07-31,"F",6,"balanus",11,NA,"warm",15.672619047619
"2811",2019-07-31,"F",7,"balanus",53,NA,"ambient",15.672619047619
"2812",2019-07-31,"F",8,"balanus",36,NA,"warm",15.672619047619
"2813",2019-07-31,"F",9,"balanus",128,NA,"ambient",15.672619047619
"2814",2019-07-31,"F",10,"balanus",0,NA,"warm",15.672619047619
"2815",2019-07-31,"F",11,"balanus",9,NA,"ambient",15.672619047619
"2816",2019-07-31,"F",12,"balanus",13,NA,"ambient",15.672619047619
"2817",2019-07-31,"F",13,"balanus",0,NA,"warm",15.672619047619
"2818",2019-07-31,"F",14,"balanus",8,NA,"ambient",15.672619047619
"2819",2019-07-31,"F",15,"balanus",17,NA,"ambient",15.672619047619
"2820",2019-07-31,"F",16,"balanus",4,NA,"warm",15.672619047619
"2821",2019-07-31,"A",1,"chthamalus",0,NA,"warm",15.672619047619
"2822",2019-07-31,"A",2,"chthamalus",0,NA,"warm",15.672619047619
"2823",2019-07-31,"A",3,"chthamalus",0,NA,"ambient",15.672619047619
"2824",2019-07-31,"A",4,"chthamalus",0,NA,"warm",15.672619047619
"2825",2019-07-31,"A",5,"chthamalus",0,NA,"warm",15.672619047619
"2826",2019-07-31,"A",6,"chthamalus",0,NA,"warm",15.672619047619
"2827",2019-07-31,"A",7,"chthamalus",0,NA,"ambient",15.672619047619
"2828",2019-07-31,"A",8,"chthamalus",0,NA,"ambient",15.672619047619
"2829",2019-07-31,"A",9,"chthamalus",0,NA,"ambient",15.672619047619
"2830",2019-07-31,"A",10,"chthamalus",0,NA,"warm",15.672619047619
"2831",2019-07-31,"A",11,"chthamalus",0,NA,"ambient",15.672619047619
"2832",2019-07-31,"A",12,"chthamalus",0,NA,"ambient",15.672619047619
"2833",2019-07-31,"A",13,"chthamalus",0,NA,"ambient",15.672619047619
"2834",2019-07-31,"A",14,"chthamalus",0,NA,"warm",15.672619047619
"2835",2019-07-31,"A",15,"chthamalus",0,NA,"warm",15.672619047619
"2836",2019-07-31,"A",16,"chthamalus",0,NA,"ambient",15.672619047619
"2837",2019-07-31,"B",1,"chthamalus",1,NA,"warm",15.672619047619
"2838",2019-07-31,"B",2,"chthamalus",1,NA,"warm",15.672619047619
"2839",2019-07-31,"B",3,"chthamalus",1,NA,"ambient",15.672619047619
"2840",2019-07-31,"B",4,"chthamalus",1,NA,"ambient",15.672619047619
"2841",2019-07-31,"B",5,"chthamalus",0,NA,"ambient",15.672619047619
"2842",2019-07-31,"B",6,"chthamalus",0,NA,"warm",15.672619047619
"2843",2019-07-31,"B",7,"chthamalus",0,NA,"warm",15.672619047619
"2844",2019-07-31,"B",8,"chthamalus",0,NA,"warm",15.672619047619
"2845",2019-07-31,"B",9,"chthamalus",1,NA,"ambient",15.672619047619
"2846",2019-07-31,"B",10,"chthamalus",0,NA,"warm",15.672619047619
"2847",2019-07-31,"B",11,"chthamalus",2,NA,"ambient",15.672619047619
"2848",2019-07-31,"B",12,"chthamalus",0,NA,"warm",15.672619047619
"2849",2019-07-31,"B",13,"chthamalus",0,NA,"ambient",15.672619047619
"2850",2019-07-31,"B",14,"chthamalus",0,NA,"warm",15.672619047619
"2851",2019-07-31,"B",15,"chthamalus",1,NA,"ambient",15.672619047619
"2852",2019-07-31,"B",16,"chthamalus",0,NA,"warm",15.672619047619
"2853",2019-07-31,"C",1,"chthamalus",0,NA,"warm",15.672619047619
"2854",2019-07-31,"C",2,"chthamalus",0,NA,"ambient",15.672619047619
"2855",2019-07-31,"C",3,"chthamalus",0,NA,"ambient",15.672619047619
"2856",2019-07-31,"C",4,"chthamalus",0,NA,"warm",15.672619047619
"2857",2019-07-31,"C",5,"chthamalus",0,NA,"ambient",15.672619047619
"2858",2019-07-31,"C",6,"chthamalus",0,NA,"warm",15.672619047619
"2859",2019-07-31,"C",7,"chthamalus",0,NA,"warm",15.672619047619
"2860",2019-07-31,"C",8,"chthamalus",0,NA,"warm",15.672619047619
"2861",2019-07-31,"C",9,"chthamalus",0,NA,"ambient",15.672619047619
"2862",2019-07-31,"C",10,"chthamalus",0,NA,"warm",15.672619047619
"2863",2019-07-31,"C",11,"chthamalus",0,NA,"warm",15.672619047619
"2864",2019-07-31,"C",12,"chthamalus",0,NA,"warm",15.672619047619
"2865",2019-07-31,"C",13,"chthamalus",0,NA,"ambient",15.672619047619
"2866",2019-07-31,"C",14,"chthamalus",0,NA,"ambient",15.672619047619
"2867",2019-07-31,"C",15,"chthamalus",0,NA,"ambient",15.672619047619
"2868",2019-07-31,"C",16,"chthamalus",0,NA,"ambient",15.672619047619
"2869",2019-07-31,"D",1,"chthamalus",0,NA,"ambient",15.672619047619
"2870",2019-07-31,"D",2,"chthamalus",0,NA,"ambient",15.672619047619
"2871",2019-07-31,"D",3,"chthamalus",0,NA,"warm",15.672619047619
"2872",2019-07-31,"D",4,"chthamalus",0,NA,"ambient",15.672619047619
"2873",2019-07-31,"D",5,"chthamalus",0,NA,"ambient",15.672619047619
"2874",2019-07-31,"D",6,"chthamalus",0,NA,"ambient",15.672619047619
"2875",2019-07-31,"D",7,"chthamalus",0,NA,"warm",15.672619047619
"2876",2019-07-31,"D",8,"chthamalus",0,NA,"warm",15.672619047619
"2877",2019-07-31,"D",9,"chthamalus",0,NA,"warm",15.672619047619
"2878",2019-07-31,"D",10,"chthamalus",0,NA,"ambient",15.672619047619
"2879",2019-07-31,"D",11,"chthamalus",0,NA,"ambient",15.672619047619
"2880",2019-07-31,"D",12,"chthamalus",1,NA,"warm",15.672619047619
"2881",2019-07-31,"D",13,"chthamalus",3,NA,"ambient",15.672619047619
"2882",2019-07-31,"D",14,"chthamalus",0,NA,"warm",15.672619047619
"2883",2019-07-31,"D",15,"chthamalus",1,NA,"warm",15.672619047619
"2884",2019-07-31,"D",16,"chthamalus",0,NA,"warm",15.672619047619
"2885",2019-07-31,"E",1,"chthamalus",0,NA,"warm",15.672619047619
"2886",2019-07-31,"E",2,"chthamalus",0,NA,"ambient",15.672619047619
"2887",2019-07-31,"E",3,"chthamalus",0,NA,"warm",15.672619047619
"2888",2019-07-31,"E",4,"chthamalus",0,NA,"warm",15.672619047619
"2889",2019-07-31,"E",5,"chthamalus",0,NA,"ambient",15.672619047619
"2890",2019-07-31,"E",6,"chthamalus",0,NA,"warm",15.672619047619
"2891",2019-07-31,"E",7,"chthamalus",0,NA,"warm",15.672619047619
"2892",2019-07-31,"E",8,"chthamalus",1,NA,"ambient",15.672619047619
"2893",2019-07-31,"E",9,"chthamalus",0,NA,"ambient",15.672619047619
"2894",2019-07-31,"E",10,"chthamalus",0,NA,"ambient",15.672619047619
"2895",2019-07-31,"E",11,"chthamalus",0,NA,"warm",15.672619047619
"2896",2019-07-31,"E",12,"chthamalus",1,NA,"ambient",15.672619047619
"2897",2019-07-31,"E",13,"chthamalus",0,NA,"ambient",15.672619047619
"2898",2019-07-31,"E",14,"chthamalus",0,NA,"ambient",15.672619047619
"2899",2019-07-31,"E",15,"chthamalus",0,NA,"warm",15.672619047619
"2900",2019-07-31,"E",16,"chthamalus",0,NA,"warm",15.672619047619
"2901",2019-07-31,"F",1,"chthamalus",0,NA,"warm",15.672619047619
"2902",2019-07-31,"F",2,"chthamalus",0,NA,"warm",15.672619047619
"2903",2019-07-31,"F",3,"chthamalus",0,NA,"ambient",15.672619047619
"2904",2019-07-31,"F",4,"chthamalus",0,NA,"ambient",15.672619047619
"2905",2019-07-31,"F",5,"chthamalus",0,NA,"warm",15.672619047619
"2906",2019-07-31,"F",6,"chthamalus",0,NA,"warm",15.672619047619
